seq,n,w,w_vector,status_at_freeze,reported_class,scored,challenge_id,training_id,prototype_path_length
799,1,y^{-1}x^{-1}y^{-2}xy^{2},-2 -1 -2 -2 1 2 2,certified,,false,,ms-train-0317,18
800,2,y^{-1}x^{-1}y^{-2}xy^{2},-2 -1 -2 -2 1 2 2,certified,,false,,ms-train-0318,17
801,3,y^{-1}x^{-1}y^{-2}xy^{2},-2 -1 -2 -2 1 2 2,certified,,false,,ms-train-0319,49
802,4,y^{-1}x^{-1}y^{-2}xy^{2},-2 -1 -2 -2 1 2 2,certified,,false,,ms-train-0320,91
803,5,y^{-1}x^{-1}y^{-2}xy^{2},-2 -1 -2 -2 1 2 2,uncertified,,false,,,
804,6,y^{-1}x^{-1}y^{-2}xy^{2},-2 -1 -2 -2 1 2 2,uncertified,,false,,,
805,7,y^{-1}x^{-1}y^{-2}xy^{2},-2 -1 -2 -2 1 2 2,uncertified,,false,,,
806,1,y^{-1}x^{-1}y^{-2}xy^{-2},-2 -1 -2 -2 1 -2 -2,certified,,false,,ms-train-0321,19
807,2,y^{-1}x^{-1}y^{-2}xy^{-2},-2 -1 -2 -2 1 -2 -2,certified,,false,,ms-train-0322,31
808,3,y^{-1}x^{-1}y^{-2}xy^{-2},-2 -1 -2 -2 1 -2 -2,uncertified,,false,,,
809,4,y^{-1}x^{-1}y^{-2}xy^{-2},-2 -1 -2 -2 1 -2 -2,uncertified,,false,,,
810,5,y^{-1}x^{-1}y^{-2}xy^{-2},-2 -1 -2 -2 1 -2 -2,open,16_5,true,ms-v1-0323,,
811,6,y^{-1}x^{-1}y^{-2}xy^{-2},-2 -1 -2 -2 1 -2 -2,open,19_{36},true,ms-v1-0324,,
812,7,y^{-1}x^{-1}y^{-2}xy^{-2},-2 -1 -2 -2 1 -2 -2,open,20_{11},true,ms-v1-0325,,
813,1,y^{-1}x^{-1}y^{-3}xy,-2 -1 -2 -2 -2 1 2,certified,,false,,ms-train-0323,34
814,2,y^{-1}x^{-1}y^{-3}xy,-2 -1 -2 -2 -2 1 2,certified,,false,,ms-train-0324,96
815,3,y^{-1}x^{-1}y^{-3}xy,-2 -1 -2 -2 -2 1 2,certified,,false,,ms-train-0325,20
816,4,y^{-1}x^{-1}y^{-3}xy,-2 -1 -2 -2 -2 1 2,open,15_1,true,ms-v1-0326,,
817,5,y^{-1}x^{-1}y^{-3}xy,-2 -1 -2 -2 -2 1 2,open,17_{30},true,ms-v1-0327,,
818,6,y^{-1}x^{-1}y^{-3}xy,-2 -1 -2 -2 -2 1 2,uncertified,,false,,,
819,7,y^{-1}x^{-1}y^{-3}xy,-2 -1 -2 -2 -2 1 2,open,18_{11},true,ms-v1-0328,,
820,1,y^{-1}x^{-1}y^{-3}xy^{-1},-2 -1 -2 -2 -2 1 -2,certified,,false,,ms-train-0326,53
821,2,y^{-1}x^{-1}y^{-3}xy^{-1},-2 -1 -2 -2 -2 1 -2,uncertified,,false,,,
822,3,y^{-1}x^{-1}y^{-3}xy^{-1},-2 -1 -2 -2 -2 1 -2,certified,,false,,ms-train-0327,30
823,4,y^{-1}x^{-1}y^{-3}xy^{-1},-2 -1 -2 -2 -2 1 -2,uncertified,,false,,,
824,5,y^{-1}x^{-1}y^{-3}xy^{-1},-2 -1 -2 -2 -2 1 -2,open,17_{31},true,ms-v1-0329,,
825,6,y^{-1}x^{-1}y^{-3}xy^{-1},-2 -1 -2 -2 -2 1 -2,uncertified,,false,,,
826,7,y^{-1}x^{-1}y^{-3}xy^{-1},-2 -1 -2 -2 -2 1 -2,open,19_{42},true,ms-v1-0330,,
827,1,x^{-1}y^{-1}xy^{4},-1 -2 1 2 2 2 2,certified,,false,,ms-train-0328,14
828,2,x^{-1}y^{-1}xy^{4},-1 -2 1 2 2 2 2,uncertified,,false,,,
829,3,x^{-1}y^{-1}xy^{4},-1 -2 1 2 2 2 2,certified,,false,,ms-train-0329,18
830,4,x^{-1}y^{-1}xy^{4},-1 -2 1 2 2 2 2,open,15_1,true,ms-v1-0331,,
831,5,x^{-1}y^{-1}xy^{4},-1 -2 1 2 2 2 2,open,14_1,true,ms-v1-0332,,
832,6,x^{-1}y^{-1}xy^{4},-1 -2 1 2 2 2 2,open,17_{40},true,ms-v1-0333,,
833,7,x^{-1}y^{-1}xy^{4},-1 -2 1 2 2 2 2,uncertified,,false,,,
834,1,x^{-1}y^{-1}x^{2}yx^{-1}y^{-1},-1 -2 1 1 2 -1 -2,certified,,false,,ms-train-0330,39
835,2,x^{-1}y^{-1}x^{2}yx^{-1}y^{-1},-1 -2 1 1 2 -1 -2,open,15_8,true,ms-v1-0334,,
836,3,x^{-1}y^{-1}x^{2}yx^{-1}y^{-1},-1 -2 1 1 2 -1 -2,open,17_{26},true,ms-v1-0335,,
837,4,x^{-1}y^{-1}x^{2}yx^{-1}y^{-1},-1 -2 1 1 2 -1 -2,open,19_{29},true,ms-v1-0336,,
838,5,x^{-1}y^{-1}x^{2}yx^{-1}y^{-1},-1 -2 1 1 2 -1 -2,open,21_{27},true,ms-v1-0337,,
839,6,x^{-1}y^{-1}x^{2}yx^{-1}y^{-1},-1 -2 1 1 2 -1 -2,open,23_{20},true,ms-v1-0338,,
840,7,x^{-1}y^{-1}x^{2}yx^{-1}y^{-1},-1 -2 1 1 2 -1 -2,open,25_{29},true,ms-v1-0339,,
841,1,x^{-1}y^{-1}x^{2}y^{-1}x^{-1}y^{-1},-1 -2 1 1 -2 -1 -2,certified,,false,,ms-train-0331,33
842,2,x^{-1}y^{-1}x^{2}y^{-1}x^{-1}y^{-1},-1 -2 1 1 -2 -1 -2,open,15_9,true,ms-v1-0340,,
843,3,x^{-1}y^{-1}x^{2}y^{-1}x^{-1}y^{-1},-1 -2 1 1 -2 -1 -2,open,17_{27},true,ms-v1-0341,,
844,4,x^{-1}y^{-1}x^{2}y^{-1}x^{-1}y^{-1},-1 -2 1 1 -2 -1 -2,open,19_{30},true,ms-v1-0342,,
845,5,x^{-1}y^{-1}x^{2}y^{-1}x^{-1}y^{-1},-1 -2 1 1 -2 -1 -2,open,20_7,true,ms-v1-0343,,
846,6,x^{-1}y^{-1}x^{2}y^{-1}x^{-1}y^{-1},-1 -2 1 1 -2 -1 -2,open,21_{33},true,ms-v1-0344,,
847,7,x^{-1}y^{-1}x^{2}y^{-1}x^{-1}y^{-1},-1 -2 1 1 -2 -1 -2,open,25_{30},true,ms-v1-0345,,
848,1,x^{-1}y^{-1}xy^{-4},-1 -2 1 -2 -2 -2 -2,certified,,false,,ms-train-0332,23
849,2,x^{-1}y^{-1}xy^{-4},-1 -2 1 -2 -2 -2 -2,uncertified,,false,,,
850,3,x^{-1}y^{-1}xy^{-4},-1 -2 1 -2 -2 -2 -2,certified,,false,,ms-train-0333,19
851,4,x^{-1}y^{-1}xy^{-4},-1 -2 1 -2 -2 -2 -2,uncertified,,false,,,
852,5,x^{-1}y^{-1}xy^{-4},-1 -2 1 -2 -2 -2 -2,uncertified,,false,,,
853,6,x^{-1}y^{-1}xy^{-4},-1 -2 1 -2 -2 -2 -2,open,17_{39},true,ms-v1-0346,,
854,7,x^{-1}y^{-1}xy^{-4},-1 -2 1 -2 -2 -2 -2,uncertified,,false,,,
855,1,x^{-1}y^{-2}xy^{3},-1 -2 -2 1 2 2 2,certified,,false,,ms-train-0334,17
856,2,x^{-1}y^{-2}xy^{3},-1 -2 -2 1 2 2 2,certified,,false,,ms-train-0335,11
857,3,x^{-1}y^{-2}xy^{3},-1 -2 -2 1 2 2 2,certified,,false,,ms-train-0336,72
858,4,x^{-1}y^{-2}xy^{3},-1 -2 -2 1 2 2 2,certified,,false,,ms-train-0337,50
859,5,x^{-1}y^{-2}xy^{3},-1 -2 -2 1 2 2 2,certified,,false,,ms-train-0338,37
860,6,x^{-1}y^{-2}xy^{3},-1 -2 -2 1 2 2 2,uncertified,,false,,,
861,7,x^{-1}y^{-2}xy^{3},-1 -2 -2 1 2 2 2,open,19_{49},true,ms-v1-0347,,
862,1,x^{-1}y^{-2}xy^{-3},-1 -2 -2 1 -2 -2 -2,certified,,false,,ms-train-0339,40
863,2,x^{-1}y^{-2}xy^{-3},-1 -2 -2 1 -2 -2 -2,certified,,false,,ms-train-0340,18
864,3,x^{-1}y^{-2}xy^{-3},-1 -2 -2 1 -2 -2 -2,open,13_1,true,ms-v1-0348,,
865,4,x^{-1}y^{-2}xy^{-3},-1 -2 -2 1 -2 -2 -2,uncertified,,false,,,
866,5,x^{-1}y^{-2}xy^{-3},-1 -2 -2 1 -2 -2 -2,uncertified,,false,,,
867,6,x^{-1}y^{-2}xy^{-3},-1 -2 -2 1 -2 -2 -2,open,18_5,true,ms-v1-0349,,
868,7,x^{-1}y^{-2}xy^{-3},-1 -2 -2 1 -2 -2 -2,open,21_{41},true,ms-v1-0350,,
869,1,x^{-1}y^{-3}xy^{2},-1 -2 -2 -2 1 2 2,certified,,false,,ms-train-0341,17
870,2,x^{-1}y^{-3}xy^{2},-1 -2 -2 -2 1 2 2,certified,,false,,ms-train-0342,82
871,3,x^{-1}y^{-3}xy^{2},-1 -2 -2 -2 1 2 2,certified,,false,,ms-train-0343,20
872,4,x^{-1}y^{-3}xy^{2},-1 -2 -2 -2 1 2 2,open,15_{10},true,ms-v1-0351,,
873,5,x^{-1}y^{-3}xy^{2},-1 -2 -2 -2 1 2 2,open,16_4,true,ms-v1-0352,,
874,6,x^{-1}y^{-3}xy^{2},-1 -2 -2 -2 1 2 2,certified,,false,,ms-train-0344,59
875,7,x^{-1}y^{-3}xy^{2},-1 -2 -2 -2 1 2 2,open,19_{50},true,ms-v1-0353,,
876,1,x^{-1}y^{-3}xy^{-2},-1 -2 -2 -2 1 -2 -2,certified,,false,,ms-train-0345,17
877,2,x^{-1}y^{-3}xy^{-2},-1 -2 -2 -2 1 -2 -2,uncertified,,false,,,
878,3,x^{-1}y^{-3}xy^{-2},-1 -2 -2 -2 1 -2 -2,certified,,false,,ms-train-0346,40
879,4,x^{-1}y^{-3}xy^{-2},-1 -2 -2 -2 1 -2 -2,open,14_1,true,ms-v1-0354,,
880,5,x^{-1}y^{-3}xy^{-2},-1 -2 -2 -2 1 -2 -2,uncertified,,false,,,
881,6,x^{-1}y^{-3}xy^{-2},-1 -2 -2 -2 1 -2 -2,uncertified,,false,,,
882,7,x^{-1}y^{-3}xy^{-2},-1 -2 -2 -2 1 -2 -2,open,21_{42},true,ms-v1-0355,,
883,1,x^{-1}y^{-4}xy,-1 -2 -2 -2 -2 1 2,certified,,false,,ms-train-0347,62
884,2,x^{-1}y^{-4}xy,-1 -2 -2 -2 -2 1 2,certified,,false,,ms-train-0348,34
885,3,x^{-1}y^{-4}xy,-1 -2 -2 -2 -2 1 2,uncertified,,false,,,
886,4,x^{-1}y^{-4}xy,-1 -2 -2 -2 -2 1 2,certified,,false,,ms-train-0349,19
887,5,x^{-1}y^{-4}xy,-1 -2 -2 -2 -2 1 2,open,16_1,true,ms-v1-0356,,
888,6,x^{-1}y^{-4}xy,-1 -2 -2 -2 -2 1 2,open,16_6,true,ms-v1-0357,,
889,7,x^{-1}y^{-4}xy,-1 -2 -2 -2 -2 1 2,open,19_{51},true,ms-v1-0358,,
890,1,x^{-1}y^{-4}xy^{-1},-1 -2 -2 -2 -2 1 -2,certified,,false,,ms-train-0350,76
891,2,x^{-1}y^{-4}xy^{-1},-1 -2 -2 -2 -2 1 -2,certified,,false,,ms-train-0351,43
892,3,x^{-1}y^{-4}xy^{-1},-1 -2 -2 -2 -2 1 -2,open,13_1,true,ms-v1-0359,,
893,4,x^{-1}y^{-4}xy^{-1},-1 -2 -2 -2 -2 1 -2,certified,,false,,ms-train-0352,34
894,5,x^{-1}y^{-4}xy^{-1},-1 -2 -2 -2 -2 1 -2,uncertified,,false,,,
895,6,x^{-1}y^{-4}xy^{-1},-1 -2 -2 -2 -2 1 -2,open,16_7,true,ms-v1-0360,,
896,7,x^{-1}y^{-4}xy^{-1},-1 -2 -2 -2 -2 1 -2,open,19_{52},true,ms-v1-0361,,
897,1,x^{-1}y^{-1}x^{-1}y^{-1}x^{2}y,-1 -2 -1 -2 1 1 2,certified,,false,,ms-train-0353,48
898,2,x^{-1}y^{-1}x^{-1}y^{-1}x^{2}y,-1 -2 -1 -2 1 1 2,open,14_1,true,ms-v1-0362,,
899,3,x^{-1}y^{-1}x^{-1}y^{-1}x^{2}y,-1 -2 -1 -2 1 1 2,open,17_{28},true,ms-v1-0363,,
900,4,x^{-1}y^{-1}x^{-1}y^{-1}x^{2}y,-1 -2 -1 -2 1 1 2,open,19_{31},true,ms-v1-0364,,
901,5,x^{-1}y^{-1}x^{-1}y^{-1}x^{2}y,-1 -2 -1 -2 1 1 2,open,21_{28},true,ms-v1-0365,,
902,6,x^{-1}y^{-1}x^{-1}y^{-1}x^{2}y,-1 -2 -1 -2 1 1 2,open,22_{11},true,ms-v1-0366,,
903,7,x^{-1}y^{-1}x^{-1}y^{-1}x^{2}y,-1 -2 -1 -2 1 1 2,open,25_{31},true,ms-v1-0367,,
904,1,x^{-1}y^{-1}x^{-1}y^{-1}x^{2}y^{-1},-1 -2 -1 -2 1 1 -2,certified,,false,,ms-train-0354,49
905,2,x^{-1}y^{-1}x^{-1}y^{-1}x^{2}y^{-1},-1 -2 -1 -2 1 1 -2,open,14_2,true,ms-v1-0368,,
906,3,x^{-1}y^{-1}x^{-1}y^{-1}x^{2}y^{-1},-1 -2 -1 -2 1 1 -2,open,17_{29},true,ms-v1-0369,,
907,4,x^{-1}y^{-1}x^{-1}y^{-1}x^{2}y^{-1},-1 -2 -1 -2 1 1 -2,open,19_{32},true,ms-v1-0370,,
908,5,x^{-1}y^{-1}x^{-1}y^{-1}x^{2}y^{-1},-1 -2 -1 -2 1 1 -2,open,21_{29},true,ms-v1-0371,,
909,6,x^{-1}y^{-1}x^{-1}y^{-1}x^{2}y^{-1},-1 -2 -1 -2 1 1 -2,open,22_{12},true,ms-v1-0372,,
910,7,x^{-1}y^{-1}x^{-1}y^{-1}x^{2}y^{-1},-1 -2 -1 -2 1 1 -2,open,25_{32},true,ms-v1-0373,,
911,1,x^{-2}y^{-1}xyxy,-1 -1 -2 1 2 1 2,certified,,false,,ms-train-0355,19
912,2,x^{-2}y^{-1}xyxy,-1 -1 -2 1 2 1 2,open,15_3,true,ms-v1-0374,,
913,3,x^{-2}y^{-1}xyxy,-1 -1 -2 1 2 1 2,open,17_{22},true,ms-v1-0375,,
914,4,x^{-2}y^{-1}xyxy,-1 -1 -2 1 2 1 2,open,19_{23},true,ms-v1-0376,,
915,5,x^{-2}y^{-1}xyxy,-1 -1 -2 1 2 1 2,open,21_{21},true,ms-v1-0377,,
916,6,x^{-2}y^{-1}xyxy,-1 -1 -2 1 2 1 2,open,23_{14},true,ms-v1-0378,,
917,7,x^{-2}y^{-1}xyxy,-1 -1 -2 1 2 1 2,open,25_{23},true,ms-v1-0379,,
918,1,x^{-2}y^{-1}xyxy^{-1},-1 -1 -2 1 2 1 -2,certified,,false,,ms-train-0356,30
919,2,x^{-2}y^{-1}xyxy^{-1},-1 -1 -2 1 2 1 -2,open,15_5,true,ms-v1-0380,,
920,3,x^{-2}y^{-1}xyxy^{-1},-1 -1 -2 1 2 1 -2,open,17_{23},true,ms-v1-0381,,
921,4,x^{-2}y^{-1}xyxy^{-1},-1 -1 -2 1 2 1 -2,open,19_{24},true,ms-v1-0382,,
922,5,x^{-2}y^{-1}xyxy^{-1},-1 -1 -2 1 2 1 -2,open,21_{22},true,ms-v1-0383,,
923,6,x^{-2}y^{-1}xyxy^{-1},-1 -1 -2 1 2 1 -2,open,23_{15},true,ms-v1-0384,,
924,7,x^{-2}y^{-1}xyxy^{-1},-1 -1 -2 1 2 1 -2,open,25_{24},true,ms-v1-0385,,
925,1,x^{-2}y^{-1}x^{2}y^{2},-1 -1 -2 1 1 2 2,certified,,false,,ms-train-0357,20
926,2,x^{-2}y^{-1}x^{2}y^{2},-1 -1 -2 1 1 2 2,open,15_9,true,ms-v1-0386,,
927,3,x^{-2}y^{-1}x^{2}y^{2},-1 -1 -2 1 1 2 2,open,17_{20},true,ms-v1-0387,,
928,4,x^{-2}y^{-1}x^{2}y^{2},-1 -1 -2 1 1 2 2,open,19_{21},true,ms-v1-0388,,
929,5,x^{-2}y^{-1}x^{2}y^{2},-1 -1 -2 1 1 2 2,open,21_{19},true,ms-v1-0389,,
930,6,x^{-2}y^{-1}x^{2}y^{2},-1 -1 -2 1 1 2 2,open,23_{12},true,ms-v1-0390,,
931,7,x^{-2}y^{-1}x^{2}y^{2},-1 -1 -2 1 1 2 2,open,25_{21},true,ms-v1-0391,,
932,1,x^{-2}y^{-1}x^{2}y^{-2},-1 -1 -2 1 1 -2 -2,certified,,false,,ms-train-0358,26
933,2,x^{-2}y^{-1}x^{2}y^{-2},-1 -1 -2 1 1 -2 -2,open,15_6,true,ms-v1-0392,,
934,3,x^{-2}y^{-1}x^{2}y^{-2},-1 -1 -2 1 1 -2 -2,open,17_{21},true,ms-v1-0393,,
935,4,x^{-2}y^{-1}x^{2}y^{-2},-1 -1 -2 1 1 -2 -2,open,19_{22},true,ms-v1-0394,,
936,5,x^{-2}y^{-1}x^{2}y^{-2},-1 -1 -2 1 1 -2 -2,open,21_{20},true,ms-v1-0395,,
937,6,x^{-2}y^{-1}x^{2}y^{-2},-1 -1 -2 1 1 -2 -2,open,23_{13},true,ms-v1-0396,,
938,7,x^{-2}y^{-1}x^{2}y^{-2},-1 -1 -2 1 1 -2 -2,open,25_{22},true,ms-v1-0397,,
939,1,x^{-2}y^{-1}xy^{-1}xy,-1 -1 -2 1 -2 1 2,certified,,false,,ms-train-0359,34
940,2,x^{-2}y^{-1}xy^{-1}xy,-1 -1 -2 1 -2 1 2,open,15_4,true,ms-v1-0398,,
941,3,x^{-2}y^{-1}xy^{-1}xy,-1 -1 -2 1 -2 1 2,open,17_{24},true,ms-v1-0399,,
942,4,x^{-2}y^{-1}xy^{-1}xy,-1 -1 -2 1 -2 1 2,open,19_{25},true,ms-v1-0400,,
943,5,x^{-2}y^{-1}xy^{-1}xy,-1 -1 -2 1 -2 1 2,open,21_{23},true,ms-v1-0401,,
944,6,x^{-2}y^{-1}xy^{-1}xy,-1 -1 -2 1 -2 1 2,open,23_{16},true,ms-v1-0402,,
945,7,x^{-2}y^{-1}xy^{-1}xy,-1 -1 -2 1 -2 1 2,open,25_{25},true,ms-v1-0403,,
946,1,x^{-2}y^{-1}xy^{-1}xy^{-1},-1 -1 -2 1 -2 1 -2,certified,,false,,ms-train-0360,61
947,2,x^{-2}y^{-1}xy^{-1}xy^{-1},-1 -1 -2 1 -2 1 -2,open,15_2,true,ms-v1-0404,,
948,3,x^{-2}y^{-1}xy^{-1}xy^{-1},-1 -1 -2 1 -2 1 -2,open,17_{25},true,ms-v1-0405,,
949,4,x^{-2}y^{-1}xy^{-1}xy^{-1},-1 -1 -2 1 -2 1 -2,open,19_{26},true,ms-v1-0406,,
950,5,x^{-2}y^{-1}xy^{-1}xy^{-1},-1 -1 -2 1 -2 1 -2,open,21_{24},true,ms-v1-0407,,
951,6,x^{-2}y^{-1}xy^{-1}xy^{-1},-1 -1 -2 1 -2 1 -2,open,23_{17},true,ms-v1-0408,,
952,7,x^{-2}y^{-1}xy^{-1}xy^{-1},-1 -1 -2 1 -2 1 -2,open,25_{26},true,ms-v1-0409,,
953,1,x^{-2}y^{-2}x^{2}y,-1 -1 -2 -2 1 1 2,certified,,false,,ms-train-0361,65
954,2,x^{-2}y^{-2}x^{2}y,-1 -1 -2 -2 1 1 2,certified,,false,,ms-train-0362,66
955,3,x^{-2}y^{-2}x^{2}y,-1 -1 -2 -2 1 1 2,open,17_5,true,ms-v1-0410,,
956,4,x^{-2}y^{-2}x^{2}y,-1 -1 -2 -2 1 1 2,open,19_{27},true,ms-v1-0411,,
957,5,x^{-2}y^{-2}x^{2}y,-1 -1 -2 -2 1 1 2,open,21_{25},true,ms-v1-0412,,
958,6,x^{-2}y^{-2}x^{2}y,-1 -1 -2 -2 1 1 2,open,23_{18},true,ms-v1-0413,,
959,7,x^{-2}y^{-2}x^{2}y,-1 -1 -2 -2 1 1 2,open,25_{27},true,ms-v1-0414,,
960,1,y^{-1}xy^{-2}x^{-1}y^{-2},-2 1 -2 -2 -1 -2 -2,certified,,false,,ms-train-0363,25
961,2,y^{-1}xy^{-2}x^{-1}y^{-2},-2 1 -2 -2 -1 -2 -2,certified,,false,,ms-train-0364,108
962,3,y^{-1}xy^{-2}x^{-1}y^{-2},-2 1 -2 -2 -1 -2 -2,uncertified,,false,,,
963,4,y^{-1}xy^{-2}x^{-1}y^{-2},-2 1 -2 -2 -1 -2 -2,open,15_{11},true,ms-v1-0415,,
964,5,y^{-1}xy^{-2}x^{-1}y^{-2},-2 1 -2 -2 -1 -2 -2,open,14_1,true,ms-v1-0416,,
965,6,y^{-1}xy^{-2}x^{-1}y^{-2},-2 1 -2 -2 -1 -2 -2,open,17_{36},true,ms-v1-0417,,
966,7,y^{-1}xy^{-2}x^{-1}y^{-2},-2 1 -2 -2 -1 -2 -2,open,21_{37},true,ms-v1-0418,,
967,1,yx^{2}y^{2}x^{-2},2 1 1 2 2 -1 -1,certified,,false,,ms-train-0365,20
968,2,yx^{2}y^{2}x^{-2},2 1 1 2 2 -1 -1,open,15_2,true,ms-v1-0419,,
969,3,yx^{2}y^{2}x^{-2},2 1 1 2 2 -1 -1,open,17_2,true,ms-v1-0420,,
970,4,yx^{2}y^{2}x^{-2},2 1 1 2 2 -1 -1,open,19_1,true,ms-v1-0421,,
971,5,yx^{2}y^{2}x^{-2},2 1 1 2 2 -1 -1,open,21_2,true,ms-v1-0422,,
972,6,yx^{2}y^{2}x^{-2},2 1 1 2 2 -1 -1,open,23_1,true,ms-v1-0423,,
973,7,yx^{2}y^{2}x^{-2},2 1 1 2 2 -1 -1,open,25_1,true,ms-v1-0424,,
974,1,y^{-1}xy^{-3}x^{-1}y^{-1},-2 1 -2 -2 -2 -1 -2,certified,,false,,ms-train-0366,33
975,2,y^{-1}xy^{-3}x^{-1}y^{-1},-2 1 -2 -2 -2 -1 -2,certified,,false,,ms-train-0367,27
976,3,y^{-1}xy^{-3}x^{-1}y^{-1},-2 1 -2 -2 -2 -1 -2,uncertified,,false,,,
977,4,y^{-1}xy^{-3}x^{-1}y^{-1},-2 1 -2 -2 -2 -1 -2,open,14_1,true,ms-v1-0425,,
978,5,y^{-1}xy^{-3}x^{-1}y^{-1},-2 1 -2 -2 -2 -1 -2,uncertified,,false,,,
979,6,y^{-1}xy^{-3}x^{-1}y^{-1},-2 1 -2 -2 -2 -1 -2,open,17_{40},true,ms-v1-0426,,
980,7,y^{-1}xy^{-3}x^{-1}y^{-1},-2 1 -2 -2 -2 -1 -2,open,19_{41},true,ms-v1-0427,,
981,1,y^{-1}xy^{2}x^{-1}y^{-2},-2 1 2 2 -1 -2 -2,certified,,false,,ms-train-0368,14
982,2,y^{-1}xy^{2}x^{-1}y^{-2},-2 1 2 2 -1 -2 -2,uncertified,,false,,,
983,3,y^{-1}xy^{2}x^{-1}y^{-2},-2 1 2 2 -1 -2 -2,certified,,false,,ms-train-0369,47
984,4,y^{-1}xy^{2}x^{-1}y^{-2},-2 1 2 2 -1 -2 -2,open,14_1,true,ms-v1-0428,,
985,5,y^{-1}xy^{2}x^{-1}y^{-2},-2 1 2 2 -1 -2 -2,uncertified,,false,,,
986,6,y^{-1}xy^{2}x^{-1}y^{-2},-2 1 2 2 -1 -2 -2,open,19_{34},true,ms-v1-0429,,
987,7,y^{-1}xy^{2}x^{-1}y^{-2},-2 1 2 2 -1 -2 -2,open,20_{12},true,ms-v1-0430,,
988,1,yx^{2}yx^{-1}y^{-1}x^{-1},2 1 1 2 -1 -2 -1,certified,,false,,ms-train-0370,28
989,2,yx^{2}yx^{-1}y^{-1}x^{-1},2 1 1 2 -1 -2 -1,open,15_4,true,ms-v1-0431,,
990,3,yx^{2}yx^{-1}y^{-1}x^{-1},2 1 1 2 -1 -2 -1,open,17_6,true,ms-v1-0432,,
991,4,yx^{2}yx^{-1}y^{-1}x^{-1},2 1 1 2 -1 -2 -1,open,19_5,true,ms-v1-0433,,
992,5,yx^{2}yx^{-1}y^{-1}x^{-1},2 1 1 2 -1 -2 -1,open,21_5,true,ms-v1-0434,,
993,6,yx^{2}yx^{-1}y^{-1}x^{-1},2 1 1 2 -1 -2 -1,open,23_2,true,ms-v1-0435,,
994,7,yx^{2}yx^{-1}y^{-1}x^{-1},2 1 1 2 -1 -2 -1,open,25_5,true,ms-v1-0436,,
995,1,yx^{2}yx^{-2}y,2 1 1 2 -1 -1 2,certified,,false,,ms-train-0371,51
996,2,yx^{2}yx^{-2}y,2 1 1 2 -1 -1 2,open,14_2,true,ms-v1-0437,,
997,3,yx^{2}yx^{-2}y,2 1 1 2 -1 -1 2,open,17_4,true,ms-v1-0438,,
998,4,yx^{2}yx^{-2}y,2 1 1 2 -1 -1 2,open,19_3,true,ms-v1-0439,,
999,5,yx^{2}yx^{-2}y,2 1 1 2 -1 -1 2,open,21_3,true,ms-v1-0440,,
1000,6,yx^{2}yx^{-2}y,2 1 1 2 -1 -1 2,open,22_5,true,ms-v1-0441,,
1001,7,yx^{2}yx^{-2}y,2 1 1 2 -1 -1 2,open,25_3,true,ms-v1-0442,,
1002,1,yx^{2}yx^{-2}y^{-1},2 1 1 2 -1 -1 -2,certified,,false,,ms-train-0372,21
1003,2,yx^{2}yx^{-2}y^{-1},2 1 1 2 -1 -1 -2,open,14_2,true,ms-v1-0443,,
1004,3,yx^{2}yx^{-2}y^{-1},2 1 1 2 -1 -1 -2,open,17_5,true,ms-v1-0444,,
1005,4,yx^{2}yx^{-2}y^{-1},2 1 1 2 -1 -1 -2,open,19_4,true,ms-v1-0445,,
1006,5,yx^{2}yx^{-2}y^{-1},2 1 1 2 -1 -1 -2,open,21_4,true,ms-v1-0446,,
1007,6,yx^{2}yx^{-2}y^{-1},2 1 1 2 -1 -1 -2,open,22_6,true,ms-v1-0447,,
1008,7,yx^{2}yx^{-2}y^{-1},2 1 1 2 -1 -1 -2,open,25_4,true,ms-v1-0448,,
1009,1,yx^{2}y^{-2}x^{-2},2 1 1 -2 -2 -1 -1,certified,,false,,ms-train-0373,13
1010,2,yx^{2}y^{-2}x^{-2},2 1 1 -2 -2 -1 -1,open,15_3,true,ms-v1-0449,,
1011,3,yx^{2}y^{-2}x^{-2},2 1 1 -2 -2 -1 -1,open,17_{11},true,ms-v1-0450,,
1012,4,yx^{2}y^{-2}x^{-2},2 1 1 -2 -2 -1 -1,open,19_{10},true,ms-v1-0451,,
1013,5,yx^{2}y^{-2}x^{-2},2 1 1 -2 -2 -1 -1,open,21_9,true,ms-v1-0452,,
1014,6,yx^{2}y^{-2}x^{-2},2 1 1 -2 -2 -1 -1,open,23_4,true,ms-v1-0453,,
1015,7,yx^{2}y^{-2}x^{-2},2 1 1 -2 -2 -1 -1,open,25_{10},true,ms-v1-0454,,
1016,1,yx^{2}y^{-1}x^{-1}yx^{-1},2 1 1 -2 -1 2 -1,certified,,false,,ms-train-0374,27
1017,2,yx^{2}y^{-1}x^{-1}yx^{-1},2 1 1 -2 -1 2 -1,open,15_5,true,ms-v1-0455,,
1018,3,yx^{2}y^{-1}x^{-1}yx^{-1},2 1 1 -2 -1 2 -1,open,17_7,true,ms-v1-0456,,
1019,4,yx^{2}y^{-1}x^{-1}yx^{-1},2 1 1 -2 -1 2 -1,open,19_6,true,ms-v1-0457,,
1020,5,yx^{2}y^{-1}x^{-1}yx^{-1},2 1 1 -2 -1 2 -1,open,21_6,true,ms-v1-0458,,
1021,6,yx^{2}y^{-1}x^{-1}yx^{-1},2 1 1 -2 -1 2 -1,open,23_3,true,ms-v1-0459,,
